"ensembl_gene_id","PC3MNT1","PC3MNT2","PC3MNT3","PC3MTR1","PC3MTR2","PC3MTR3"
"ENSG00000186160",0,0,0,0,0,0
"ENSG00000162365",0,0,0,0,0,0
"ENSG00000224805",1.65626,0.753733,0,2.54227,2.25319,0.361181
"ENSG00000162368",1383.39,1273.05,1252.48,1231.18,1182.55,1137.36
"ENSG00000186790",0,0,0,0,0,0
"ENSG00000186564",2.07032,3.76866,6.38255,3.26863,1.87766,1.08354
"ENSG00000227883",0,0,0,0,0,0
"ENSG00000237180",0,0,0,0,0,0
"ENSG00000117834",0,0,0,0,0,0
"ENSG00000206700",0,0,0,0,0,0
"ENSG00000223175",0,0,0,0,0,0
"ENSG00000215887",0,0,0,0,0,0
"ENSG00000233595",0,0,0,0,0,0
"ENSG00000162374",0,0,0,0,0,0
"ENSG00000207194",0,0,0,0,0,0
"ENSG00000252825",0,0,0,0,0,0
"ENSG00000230585",0.414064,0,0.750888,0.363181,0.375532,0
"ENSG00000237130",0,0,0,0,0,0
"ENSG00000123080",190.47,209.538,177.961,186.312,176.125,164.699
"ENSG00000265538",0,0,0,0,0,0
"ENSG00000204006",0,0,0,0,0,0
"ENSG00000123091",620.268,697.957,683.684,682.055,667.696,708.638
"ENSG00000206595",0,0,0,0,0,0
"ENSG00000117859",372.244,379.881,358.549,406.889,394.694,393.688
"ENSG00000232846",0,0,0,0,0,0
"ENSG00000230604",0,0,0,0,0,0
"ENSG00000200839",0,0,0,0,0,0
"ENSG00000264613",0,0,0,0,0,0
"ENSG00000228369",0,0,0,0,0,0
"ENSG00000134717",787.136,753.356,688.94,764.86,937.328,766.066
"ENSG00000157077",120.907,141.325,145.297,125.298,115.664,129.664
"ENSG00000241745",0,0,0,0,0,0
"ENSG00000224255",0,0,0,0,0,0
"ENSG00000213735",0,0,0,0,0,0
"ENSG00000224680",2.07032,0.753733,1.50178,1.45273,0.751064,1.80591
"ENSG00000134748",647.596,648.21,643.511,603.608,648.544,604.618
"ENSG00000236290",0,0,0,0.363181,0.375532,0
"ENSG00000116157",0,0,0,0,0,0
"ENSG00000182183",0,0,0,0,0,0
"ENSG00000233664",0,0,0,0,0,0
"ENSG00000239640",0,0,0,0,0,0
"ENSG00000162378",213.243,236.295,213.628,207.74,177.627,186.008
"ENSG00000252018",0,0,0,0,0,0
"ENSG00000203995",16.1485,15.8284,14.6423,15.6168,15.7723,12.6413
"ENSG00000264834",0,0,0,0,0,0
"ENSG00000266188",0,0,0,0,0,0
"ENSG00000265815",0,0,0,0,0,0
"ENSG00000174348",0,0,0,0,0,0
"ENSG00000157184",113.04,107.407,116.012,119.85,109.28,103.659
"ENSG00000143006",0,0,0,0,0,0
"ENSG00000211452",0,1.1306,0.750888,0.363181,0,0
"ENSG00000116212",151.548,150.37,154.308,151.083,155.47,149.529
"ENSG00000116221",953.59,949.089,971.274,952.625,992.907,952.074
"ENSG00000198711",0,0,0.375444,0.363181,0.375532,0
"ENSG00000227453",0,0,0,0,0,0
"ENSG00000162390",2.48439,0.753733,2.62811,2.17909,1.87766,0.722363
"ENSG00000162398",0,0,0,0,0,0.722363
"ENSG00000143001",0,0,0,0,0,0
"ENSG00000162399",0,0,0,0,0,0
"ENSG00000169174",1.65626,1.50747,1.12633,2.90545,1.50213,1.08354
"ENSG00000231095",0,0,0,0,0,0
"ENSG00000265822",0,0,0,0,0,0
"ENSG00000231900",0,0,0,0,0,0
"ENSG00000252162",0,0,0,0,0,0
"ENSG00000236776",0.414064,0,0,0,0,0
"ENSG00000162409",283.634,284.157,311.994,286.55,273.012,299.419
"ENSG00000157131",0,0,0,0,0,0
"ENSG00000226759",0,0,0,0,0,0
"ENSG00000234807",0,0,0,0,0,0
"ENSG00000228121",0,0,0,0,0,0
"ENSG00000172456",34.7814,30.903,38.2953,26.5122,28.916,29.2557
"ENSG00000134709",280.736,266.068,277.453,224.083,224.193,260.051
"ENSG00000229332",0,0,0,0,0,0
"ENSG00000162599",84.8832,85.5487,90.1066,99.5117,93.132,102.937
"ENSG00000132849",122.563,122.482,120.893,125.298,128.056,145.917
"ENSG00000200575",0,0,0,0,0,0
"ENSG00000212360",0,0,0,0,0,0
"ENSG00000236646",0,0,0,0,0,0
"ENSG00000242860",0,0,0,0,0,0
"ENSG00000263908",0,0,0,0,0,0
"ENSG00000234204",0,0,0,0,0,0
"ENSG00000234088",0,0,0,0,0,0
"ENSG00000162607",909.285,836.267,843.248,962.068,850.205,783.041
"ENSG00000132855",0,0,0,0,0,0
"ENSG00000125703",104.344,96.4778,99.8682,104.596,104.773,92.1012
"ENSG00000187140",0,0,0,0,0,0
"ENSG00000088035",115.524,130.396,114.51,105.686,113.035,109.799
"ENSG00000203965",41.4064,44.4702,36.0426,34.5022,40.5575,44.7865
"ENSG00000116652",0.414064,0.753733,0.375444,0,0,0.361181
"ENSG00000079739",583.831,582.259,624.364,606.513,606.86,575.362
"ENSG00000244256",0.414064,0.376866,0,1.08954,0,0
"ENSG00000185483",130.016,134.918,134.409,149.631,169.365,173.728
"ENSG00000177414",0,0,0,0,0,0
"ENSG00000158966",104.344,96.1009,103.998,135.103,123.55,134.721
"ENSG00000264470",0,0,0,0,0,0
"ENSG00000162437",205.376,182.403,207.245,216.819,220.437,193.954
"ENSG00000162433",1231.01,1234.24,1171.01,1126.23,1130.35,1065.12
"ENSG00000184588",9.10941,5.653,8.63522,17.4327,10.8904,17.3367
"ENSG00000118473",0,0,0,0,0,0.361181
"ENSG00000264720",0,0,0,0,0,0
"ENSG00000152760",0,0,0,0,0,0
"ENSG00000198160",260.446,239.687,195.606,232.073,227.572,219.237
"ENSG00000162594",2.48439,10.1754,7.13344,7.26363,7.51064,6.50126
"ENSG00000253074",0,0,0,0,0,0
"ENSG00000081985",2.48439,0,0,0.811624,0.375542,0.722363
"ENSG00000223263",0.414064,0,0,0,0,0
"ENSG00000207504",0,0,0,0,0,0
"ENSG00000116717",410.338,402.493,453.912,864.372,651.173,777.623
"ENSG00000232284",4.14064,4.89926,3.379,3.995,5.25745,3.61181
"ENSG00000225242",0,0,0,0,0,0
"ENSG00000116745",3545.61,3123.84,2999.42,3339.45,3242.71,2924.11
"ENSG00000033122",3.31251,3.01493,0.750888,1.81591,3.37979,0.722363
"ENSG00000240692",0,0,0,0,0,0
"ENSG00000229359",0,0,0,0,0,0
"ENSG00000116754",970.152,779.737,837.241,875.63,844.947,823.493
"ENSG00000197568",32.7111,39.9478,38.2953,35.955,39.4309,41.897
"ENSG00000116761",65.8362,79.5188,88.6048,82.079,90.8788,110.521
"ENSG00000235079",0.828128,0.376866,0,0.363181,0.751064,0
"ENSG00000229956",2.89845,1.50747,0.375444,2.54227,1.1266,1.80591
"ENSG00000233994",0,0,0.375444,0.363181,0,0.722363
"ENSG00000227207",0,0,0,0,0,0
"ENSG00000229636",0,0,0,0,0,0
"ENSG00000252005",0,0,0,0,0,0
"ENSG00000162623",455.471,452.24,433.263,402.405,423.976,395.132
"ENSG00000162624",0,0,0,0,0,0
"ENSG00000206999",0,0,0,0,0,0
"ENSG00000057468",0,0,0,0,0,0
"ENSG00000184005",0,0,0,0,0,0
"ENSG00000226415",1.65626,1.88433,1.12633,2.17909,1.1266,1.08354
"ENSG00000199921",0,0,0,0,0,0
"ENSG00000117069",0,0,0,0,0,0
"ENSG00000154027",88.6097,91.5785,113.384,99.1485,102.145,109.799
"ENSG00000251767",0,0,0,0,0,0
"ENSG00000251785",0,0,0,0,0,0
"ENSG00000243437",0,0,0,0,0,0.361181
"ENSG00000235613",0,0,0.375444,0,0,0
"ENSG00000232015",0,0,0,0,0,0
"ENSG00000162614",197.225,147.035,149.427,178.328,109.275,128.219
"ENSG00000122420",105.586,103.638,100.619,89.3426,88.6256,89.9342
"ENSG00000137959",9.10941,9.04479,9.3861,14.1641,12.017,16.6143
"ENSG00000137965",22.3595,17.7127,20.6494,23.97,29.667,24.1992
"ENSG00000232676",0,0,0,0,0,0
"ENSG00000236407",0,0,0,0,0,0
"ENSG00000227937",0,0,0,0,0,0
"ENSG00000223026",0,0,0,0,0,0
"ENSG00000117114",279.079,289.81,288.341,304.709,298.173,287.862
"ENSG00000224494",0,0,0,0,0,0.361181
"ENSG00000215875",0,0,0,0,0,0
"ENSG00000142875",162.727,155.646,180.213,159.073,142.702,155.669
"ENSG00000137976",0,0,0.375444,0.363181,0,1.08354
"ENSG00000117133",768.917,761.27,654.775,739.074,794.25,758.12
"ENSG00000122432",1.65626,1.50747,4.50533,2.54227,3.00426,1.44473
"ENSG00000162643",2.89845,4.14553,4.88077,3.26863,6.00851,5.05654
"ENSG00000266110",0,0,0,0,0,0
"ENSG00000142871",1107.62,965.532,1327.57,5886.44,5206.38,5811.41
"ENSG00000137975",0.414064,0.376866,0.375444,0.363181,0.751064,1.80591
"ENSG00000016490",0,0,0.375444,0,0,0
"ENSG00000016602",0,0,0,0.363181,0.375532,0.361181
"ENSG00000153923",0.828128,0,0.375444,0.363181,0.375532,0.361181
"ENSG00000097033",436.424,447.717,481.695,435.091,439.373,440.641
"ENSG00000143013",233.946,240.818,285.713,305.436,271.134,305.921
"ENSG00000237959",0,0,0,0,0,0
"ENSG00000207234",0,0,0,0,0,0
"ENSG00000183347",0.414064,0,0,0.363181,0,0
"ENSG00000215874",0,0,0,0,0.375532,0
"ENSG00000225492",0,0,0,0,0,0
"ENSG00000197147",321.728,358.4,337.524,397.32,380.039,371.294
"ENSG00000162664",361.478,315.437,303.359,315.241,259.493,292.557
"ENSG00000232393",0,0,0,0,0,0
"ENSG00000215873",0,0,0,0,0,0
"ENSG00000097046",257.548,213.306,215.88,246.963,199.408,223.571
"ENSG00000203914",0,0,0,0,0,0
"ENSG00000266532",0,0,0,0,0,0
"ENSG00000137948",0,0,0.375444,0,0,0
"ENSG00000172031",33.5392,23.7426,26.6565,26.8754,31.9202,22.7544
"ENSG00000233228",0,0,0,0,0,0
"ENSG00000189195",0.414064,0.376866,1.12633,2.17909,1.1266,0.722363
"ENSG00000233401",0,0,0,0,0,0
"ENSG00000069712",5.7969,6.78359,6.00711,10.8954,7.13511,4.33418
"ENSG00000203910",1.88033,5.01589e-70,0,0,0,0.462936
"ENSG00000122484",287.775,295.84,298.478,248.053,264.375,277.026
"ENSG00000223896",0,0,0,0,0,0
"ENSG00000207523",0,0,0,0,0,0
"ENSG00000207523",0,0,0,0.363181,0,0
"ENSG00000271798",0,0,0,0,0,0
"ENSG00000252752",0,0,0,0,0,0
"ENSG00000222664",0,0,0,0,0,0
"ENSG00000143033",245.54,212.176,210.624,260.401,228.324,240.547
"ENSG00000122483",185.501,174.112,178.711,175.053,169.741,174.089
"ENSG00000117505",1100.17,1110.63,1103.05,1004.56,1021.45,1095.46
"ENSG00000137942",325.454,358.777,377.697,304.346,311.692,307.727
"ENSG00000211575",0,0,0,0,0,0
"ENSG00000264963",0.414064,0,0,0.363181,0,0
"ENSG00000178596",0.414064,0,0,0.726363,0,0
"ENSG00000117528",592.526,550.602,572.552,526.613,522.741,532.02
"ENSG00000143036",5.38283,6.02986,5.25622,6.17408,6.38405,5.7789
"ENSG00000200800",0,0,0,0,0,0
"ENSG00000234422",0,0,0,0,0,0
"ENSG00000228502",36.4377,44.8471,38.2953,39.2236,40.1819,40.0911
"ENSG00000241992",0,0,0,0,0,0
"ENSG00000117569",473.275,385.911,417.494,507.728,424.351,495.902
"ENSG00000232878",1.24219,2.2612,2.25267,1.45273,1.50213,1.08354
"ENSG00000228057",0,0,0,0.363181,0.375532,0
"ENSG00000226128",0,0,0,0,0,0
"ENSG00000235777",0,0,0,0,0,0
"ENSG00000233557",0,0,0,0,0,0
"ENSG00000162627",448.846,451.863,452.41,507.364,464.909,458.7
"ENSG00000099260",41.4064,51.2538,48.8077,58.8354,83.7437,52.3713
"ENSG00000223656",0,0,0.375444,0,0,0
"ENSG00000162688",247.61,242.325,264.688,255.68,210.674,266.552
"ENSG00000117620",633.518,623.337,618.357,611.597,640.282,585.836
"ENSG00000212248",0,0,0,0,0,0
"ENSG00000156875",390.049,392.695,360.051,402.042,411.583,376.712
"ENSG00000122435",276.181,250.993,245.165,180.138,200.159,227.183
"ENSG00000225169",0,0,0,0,0,0
"ENSG00000137996",315.517,296.217,326.636,284.371,302.303,290.751
"ENSG00000207750",0,0,0,0,0,0
"ENSG00000181656",0,0,0,0,0.375532,0
"ENSG00000162692",0.414064,0.753733,0.375444,0.726363,1.1266,1.08354
"ENSG00000162695",403.713,347.848,383.329,386.788,415.714,393.326
"ENSG00000170989",4.96877,6.40673,1.87722,3.995,2.25319,5.41772
"ENSG00000252717",0,0,0,0,0,0
"ENSG00000162699",0,0.376866,0,0,0,0
"ENSG00000222069",0,0,0,0,0,0
"ENSG00000243480",0,0,0,0,0,0
"ENSG00000237763",0,0,0,0,0,0
"ENSG00000227408",0,0,0,0,0,0
"ENSG00000187733",0,0,0,0,0,0
"ENSG00000227850",0,0,0,0,0,0
"ENSG00000198890",311.376,335.411,318.752,230.983,284.278,220.321
"ENSG00000162631",10.3516,13.1903,7.88433,13.4377,7.88617,10.8354
"ENSG00000230489",0,0,0,0,0,0
"ENSG00000227832",0,0,0,0,0,0
"ENSG00000162636",491.08,517.438,490.33,629.03,661.312,589.448
"ENSG00000134186",805.355,715.669,749.762,808.442,758.575,848.415
"ENSG00000143107",0,0,0,0.363181,0,0
"ENSG00000116266",306.408,316.191,277.453,301.441,277.894,298.336
"ENSG00000203897",0,0,0,0,0,0
"ENSG00000121957",141.61,122.858,136.662,123.847,126.554,143.75
"ENSG00000228054",0,0,0,0,0,0
"ENSG00000215717",371.416,386.665,351.04,309.431,317.325,314.589
"ENSG00000270066",0,0,1.12633,0.363181,0.375532,0
"ENSG00000116299",2.48439,1.1306,1.50178,3.63181,1.50213,1.44473
"ENSG00000031698",1511.75,1755.44,1668.85,1483.23,1667.36,1723.56
"ENSG00000143126",28.5704,26.0038,39.4216,30.1441,29.667,35.0346
"ENSG00000143028",0,0,0,0,0,0
"ENSG00000162650",65.4221,62.9367,66.4536,58.4722,77.3596,68.2633
"ENSG00000174151",41.8205,41.0784,40.9234,29.4177,28.5404,30.7004
"ENSG00000156097",0.828128,0.753733,0,0,0,0
"ENSG00000065135",937.855,911.263,902.192,898.148,864.475,897.174
"ENSG00000207709",0,0,0,0,0,0
"ENSG00000116337",261.689,228.758,266.19,270.207,279.771,256.439
"ENSG00000235045",0,0,0,0,0,0
"ENSG00000168765",91.9223,92.3323,109.254,88.9794,89.3766,100.77
"ENSG00000184371",16.5626,18.8433,18.3968,15.2536,21.4053,24.9215
"ENSG00000168710",839.308,897.696,923.968,874.178,927.94,919.207
"ENSG00000186150",0,0,0,0,0,0
"ENSG00000197106",0,0,0.375444,0,0,0.361181
"ENSG00000116396",65.8362,68.2128,75.8397,51.9349,58.583,57.0667
"ENSG00000207112",0,0,0,0,0,0
"ENSG00000162775",309.306,263.053,276.327,285.824,283.902,252.105
"ENSG00000224699",9.93754,17.3359,15.0178,12.7113,17.2745,14.0861
"ENSG00000143125",0.414064,0,0,0,0,0
"ENSG00000240194",2.07032,1.1306,0,1.08954,1.87766,0.361181
"ENSG00000232791",0,0,0,0,0,0
"ENSG00000143119",0,0,0,0,0,0
"ENSG00000252760",0,0,0,0,0,0
"ENSG00000134255",187.571,179.388,183.217,147.452,155.095,173.006
"ENSG00000064886",0,0.376866,0,0,0,0
"ENSG00000236040",0,0,0,0,0,0
"ENSG00000203878",0,0,0,0,0,0
"ENSG00000134216",0,0,0,0,0,0
"ENSG00000173947",0,0,0,0,0,0
"ENSG00000236012",0,0,0,0,0,0
"ENSG00000233337",2.07032,1.88433,1.87722,1.81591,2.62872,2.52827
"ENSG00000116459",2637.59,2580.03,2347.65,2557.89,2716.22,2513.46
"ENSG00000143110",2.07032,1.50747,2.25267,4.35818,5.25745,3.61181
"ENSG00000116473",512.197,531.382,504.222,487.026,451.39,464.84
"ENSG00000227811",0,0,0,0,0,0
"ENSG00000064703",304.337,294.71,299.229,311.246,288.409,306.282
"ENSG00000237556",0,0,0,0,0,0
"ENSG00000234388",0,0,0,0,0,0
"ENSG00000143079",120.907,118.336,128.777,92.6113,99.516,101.492
"ENSG00000134245",9.10941,4.89926,6.38255,12.7113,12.3926,7.94599
"ENSG00000116489",1980.88,2029.43,1855.45,1832.61,1998.96,2021.89
"ENSG00000155363",173.969,157.55,160.48,159.589,143.257,135.804
"ENSG00000184599",2.07032,0.753733,1.87722,2.54227,0.751064,1.80591
"ENSG00000229020",1.24219,1.50747,0,0.726363,1.1266,0.361181
"ENSG00000226419",63.7659,58.4143,46.1796,66.8254,80.7394,46.2312
"ENSG00000198799",159.829,143.586,139.665,124.934,123.926,130.025
"ENSG00000081026",47.2033,53.1382,42.8006,56.6563,44.6883,54.1772
"ENSG00000226167",3.72658,2.2612,0.375444,1.08954,1.87766,1.80591
"ENSG00000118655",204.548,201.247,205.743,139.098,135.567,148.807
"ENSG00000163349",468.721,501.609,502.72,452.161,420.596,482.177
"ENSG00000116774",0,0,0,0.363181,0,0
"ENSG00000225650",0,0,0,0,0,0
"ENSG00000236480",0,0,0,0,0.375532,0
"ENSG00000227970",0,0,0,0,0,0
"ENSG00000198765",0,0,0.375444,0,0.375532,0
"ENSG00000134200",0,0,0,0,0,0
"ENSG00000229101",0,0,0,0,0,0
"ENSG00000232185",0,0,0,0,0,0
"ENSG00000239984",0,0,0,0,0,0
"ENSG00000173218",289.431,285.288,301.857,189.944,175.749,206.596
"ENSG00000163393",0,0.376866,0,0.363181,0.375532,0
"ENSG00000173212",136.641,130.773,122.395,106.412,118.293,105.104
"ENSG00000163399",2299.71,2484.68,2464.04,2742.02,2528.08,2867.78
"ENSG00000211543",0,0,0,0,0,0
"ENSG00000203864",0,0,0,0,0,0
"ENSG00000116824",0,0,0,0,0,0
"ENSG00000134247",0,0,0,0.726363,0,0
"ENSG00000134256",0,0,0,0,0,0
"ENSG00000116830",302.267,256.269,263.186,254.953,214.429,262.218
"ENSG00000215930",0,0,0,0,0,0
"ENSG00000228453",0,0,0,0,0,0
"ENSG00000198162",501.018,520.452,524.12,469.594,464.158,487.595
"ENSG00000226755",0,0,0,0,0,0
"ENSG00000183508",32.7111,33.918,37.169,85.3476,66.4692,63.9291
"ENSG00000065183",1483.59,1530.08,1601.64,1541.71,1410.87,1746.31
"ENSG00000224238",1.24219,1.50747,1.12633,0.726363,1.87766,0.722363
"ENSG00000116882",0,0,0,0,0.375532,0
"ENSG00000230921",0,0,0,0,0,0
"ENSG00000203859",0,0,0,0,0,0
"ENSG00000203858",0,0,0,0,0,0
"ENSG00000187481",0,0,0,0,0,0
"ENSG00000203857",0,0,0,0,0,0
"ENSG00000249798",0,0,0,0,0,0
"ENSG00000203855",0,0,0,0,0,0
"ENSG00000198857",0,0,1.12633,0,0,0.361181
"ENSG00000092621",1060.83,1293.41,1339.58,1123.32,1267.8,1266.66
"ENSG00000227205",0,0,0,0,0,0
"ENSG00000226446",0,0,0,0,0,0
"ENSG00000207149",0,0,0,0,0,0
"ENSG00000264656",0,0,0,0,0,0
"ENSG00000188610",45.9611,38.4404,41.6743,43.2186,31.1692,41.897
"ENSG00000264820",45.9611,38.4404,41.6743,43.2186,31.1692,41.897
"ENSG00000213244",0,0,0,0,0,0
"ENSG00000265723",0,0,0,0,0,0
"ENSG00000223345",0.414064,0.376866,0,1.08954,0.751064,1.08354
"ENSG00000265540",0.414064,0.376866,0,1.08954,0.751064,1.08354
"ENSG00000171943",4.55471,3.76866,1.87722,5.8109,7.88617,4.69536
"ENSG00000266659",4.55471,3.76866,1.87722,5.8109,7.88617,4.69536
"ENSG00000231752",0,0,0,0.363181,0.375532,0
"ENSG00000265305",0,0,0,0.363181,0.375532,0
"ENSG00000265715",0,0,0,0,0,0
"ENSG00000266811",0,0,0,0,0,0
"ENSG00000229683",0,0,0,0,0,0
"ENSG00000232745",0.414064,0.376866,0.750888,0.363181,0,1.08354
"ENSG00000265715",0,0,0,0,0,0
"ENSG00000265661",0,0,0,0,0,0
"ENSG00000266811",0,0,0,0,0,0
"ENSG00000206694",0,0,0,0,0,0
"ENSG00000196369",12.836,12.0597,9.01066,14.8904,12.3926,11.1966
"ENSG00000265797",12.836,12.0597,9.01066,14.8904,12.3926,11.1966
"ENSG00000162825",1.24219,1.50747,0.375444,0.363181,0,0.722363
"ENSG00000201699",7.0384,5.65072,4.1022,5.81075,4.52205,2.24661
"ENSG00000168614",92.3363,61.4292,59.6956,68.6413,71.7266,52.3713
"ENSG00000222788",0,0,0,0,0,0
"ENSG00000242576",0,0,0,0,0,0
"ENSG00000252656",0.414064,0,0,0,0,0
"ENSG00000265862",0.414064,0,0,0,0,0
"ENSG00000223380",827.714,880.737,862.02,770.308,764.208,822.049
"ENSG00000201558",2.07032,1.88433,0.375444,6.90045,8.63724,3.97299
"ENSG00000270840",2.07032,1.88433,0.375444,6.90045,8.63724,3.97299
"ENSG00000168509",0,0,0,0,0,0
"ENSG00000265970",0,0,0,0,0,0
"ENSG00000117289",630.206,645.572,607.469,176.143,152.842,153.863
"ENSG00000181039",7.03909,6.40673,10.8879,5.8109,8.26171,5.05654
"ENSG00000131779",113.454,137.179,111.131,72.2731,92.3809,76.5704
"ENSG00000265832",113.454,137.179,111.131,72.2731,92.3809,76.5704
"ENSG00000143127",5.7969,7.53733,5.63166,5.44772,9.76384,4.33418
"ENSG00000264162",5.7969,7.53733,5.63166,5.44772,9.76384,4.33418
"ENSG00000198483",0,0,0,0.363181,0,0.361181
"ENSG00000263773",0,0,0,0.363181,0,0.361181
"ENSG00000131788",250.509,254.762,254.551,226.625,220.437,231.878
"ENSG00000263461",250.509,254.762,254.551,226.625,220.437,231.878
"ENSG00000121848",633.518,646.703,601.086,660.264,732.663,681.91
"ENSG00000174827",1.65626,1.50747,1.12633,3.26863,1.50213,1.44473
"ENSG00000265111",1.65626,1.50747,1.12633,3.26863,1.50213,1.44473
"ENSG00000196644",0.828128,1.88433,2.62811,2.90545,2.62872,1.80591
"ENSG00000227216",0,0,0,0,0,0
"ENSG00000198658",0,0,0,0,0,0
"ENSG00000238765",0,0,0,0,0,0
"ENSG00000239475",0,0,0,0,0,0
"ENSG00000265348",0,0,0,0,0,0
"ENSG00000186275",26.9142,32.4105,19.8985,25.0595,25.5362,22.7544
"ENSG00000201142",0,0,0,0,0,0
"ENSG00000263451",0,0,0,0,0,0
"ENSG00000180867",3.31251,3.01493,4.50533,2.17909,2.25319,2.52827
"ENSG00000265196",3.31251,3.01493,4.50533,2.17909,2.25319,2.52827
"ENSG00000226653",0,0,0,0,0,0
"ENSG00000264154",0,0,0,0,0,0
"ENSG00000272443",0,0,0,0,0,0
"ENSG00000271719",0,0,0,0,0,0
"ENSG00000272480",0,0,0,0,0,0
"ENSG00000271928",0,0,0,0,0,0
"ENSG00000116128",234.36,242.702,211.751,187.765,176.125,184.202
"ENSG00000266095",234.36,242.702,211.751,187.765,176.125,184.202
"ENSG00000242379",0,0,0,0,0,0
"ENSG00000121634",0,0,0,0,0,0
"ENSG00000264499",0,0,0,0,0,0
"ENSG00000188092",9.10941,7.16046,8.25977,4.35818,5.25745,7.22363
"ENSG00000264776",9.10941,7.16046,8.25977,4.35818,5.25745,7.22363
"ENSG00000225080",0,0,0,0,0,0
"ENSG00000270738",0,0,0,0,0,0
"ENSG00000203835",0,0,0,0,0,0
"ENSG00000263366",0,0,0,0,0,0
"ENSG00000238677",0,0,0,0,0,0
"ENSG00000243644",0,0,0,0,0,0
"ENSG00000199879",0,0,0,0,0,0
"ENSG00000265297",0,0,0,0,0,0
"ENSG00000201183",0,0,0,0,0,0
"ENSG00000264252",0,0,0,0,0,0
"ENSG00000212456",0,0,0,0.726363,0,0.722363
"ENSG00000207501",0.414064,0,0.375444,2.17909,0.375532,3.25063
"ENSG00000268065",0.414064,0,0.375444,2.17909,0.375532,3.25063
"ENSG00000234367",0,0,0,0,0,0
"ENSG00000271372",0,0,0,0,0,0
"ENSG00000243452",55.0705,48.6158,40.9234,35.2286,48.0681,31.784
"ENSG00000266338",55.0705,48.6158,40.9234,35.2286,48.0681,31.784
"ENSG00000231267",0,0,0,0,0,0
"ENSG00000203827",0.414064,0,0.375444,0.363181,0.751064,0
"ENSG00000230582",0,0,0,0,0,0
"ENSG00000175658",0,0,0,0,0,0
"ENSG00000264145",0,0,0,0,0,0
"ENSG00000226028",0,0,0,0,0,0
"ENSG00000265581",0,0,0,0,0,0
"ENSG00000253193",0,0,0,0,0,0
"ENSG00000198161",0,0,0,0,0,0
"ENSG00000202496",0,0,0,0,0,0
"ENSG00000150337",0,0.753733,0.375444,2.90545,1.87766,2.52827
"ENSG00000266332",0,0.753733,0.375444,2.90545,1.87766,2.52827
"ENSG00000183941",0,0,0,0,0,0
"ENSG00000220323",0.438512,2.5346,0.000826335,2.09879,5.61114,0.000210495
"ENSG00000269861",0.438512,2.5346,0.000826335,2.09879,5.61114,0.000210495
"ENSG00000203812",0,0,0,0,0,0
"ENSG00000266225",0,0,0,0,0,0
"ENSG00000203852",0,0,0,0,0,0
"ENSG00000270263",0,0,0,0,0,0
"ENSG00000184260",3.31251,1.88433,2.62811,2.90545,2.62872,1.44473
"ENSG00000263521",3.31251,1.88433,2.62811,2.90545,2.62872,1.44473
"ENSG00000178096",4.96877,4.89926,11.6388,8.71635,11.6415,6.86245
"ENSG00000265570",4.96877,4.89926,11.6388,8.71635,11.6415,6.86245
"ENSG00000136631",308.064,303.754,292.846,253.501,250.855,275.943
"ENSG00000023902",76.6019,85.1718,80.3451,99.8749,88.6256,79.0987
"ENSG00000266187",0,0,0,0,0,0
"ENSG00000266444",0,0,0,0,0,0
"ENSG00000222222",0,0,0,0,0,0
"ENSG00000266883",0,0,0,0,0,0
"ENSG00000118298",16.0131,13.2895,13.6855,17.2862,15.5296,12.3574
"ENSG00000118292",43.4767,50.5001,67.2045,50.4822,57.0809,45.5088
"ENSG00000266177",43.4767,50.5001,67.2045,50.4822,57.0809,45.5088
"ENSG00000159208",132.501,114.567,111.507,113.313,153.593,140.138
"ENSG00000266764",132.501,114.567,111.507,113.313,153.593,140.138
"ENSG00000187145",1125.84,1162.26,942.365,1019.81,1230.62,1056.46
"ENSG00000117360",599.151,552.109,597.707,516.807,483.685,559.47
"ENSG00000265228",599.151,552.109,597.707,516.807,483.685,559.47
"ENSG00000163125",359.822,319.96,362.304,311.246,265.877,302.309
"ENSG00000266562",359.822,319.96,362.304,311.246,265.877,302.309
"ENSG00000143374",390.049,428.12,402.476,351.196,378.161,394.049
"ENSG00000143369",31.0548,30.903,27.032,24.3332,25.1607,24.9215
"ENSG00000228126",0.414064,1.1306,2.62811,1.45273,1.50213,1.44473
"ENSG00000264553",0,0,0,0,0,0
"ENSG00000206931",0,0,0,0,0,0
"ENSG00000224690",0,0,0,0,0,0
"ENSG00000229357",0,0,0,0,0,0
"ENSG00000143379",207.86,217.452,209.498,192.849,193.024,201.178
"ENSG00000143412",9.52348,6.02986,6.00711,6.53727,10.5149,7.94599
"ENSG00000143363",178.876,204.638,182.466,135.467,156.597,165.421
"ENSG00000163141",1.65626,0.376866,0.750888,0.726363,1.87766,1.80591
"ENSG00000143443",22.3595,19.9739,32.2882,32.3231,31.5447,25.6439
"ENSG00000213190",30.6408,22.2351,26.2811,34.5022,28.916,30.3392
"ENSG00000143458",154.86,150.37,169.701,132.924,144.58,142.305
"ENSG00000143398",1267.86,1207.86,1247.98,1621.97,1689.14,1700.08
"ENSG00000159352",1182.57,1155.47,1149.61,1047.42,1136.36,1149.28
"ENSG00000143373",150.305,127.55,132.532,117.671,98.3894,102.576
"ENSG00000159377",1696.42,1750.54,1618.92,1511.92,1873.91,1674.8
"ENSG00000238711",0,0,0,0,0,0
