"ensembl_gene_id","PC3_NT1","PC3_NT2","PC3_NT3","PC3_TR1","PC3_TR2","PC3_TR3"
"ENSG00000197587",0,0,0,0,0,0
"ENSG00000269956",0,0,0,0,0,0.75978
"ENSG00000186118",0,0,0,0,0.795904,0.37989
"ENSG00000228237",0.350665,0.358552,0,0,0,0.381615
"ENSG00000142973",0,0,0,0,0,0
"ENSG00000186377",1.75332,1.43421,2.28838,0.766078,0.795904,1.51956
"ENSG00000186160",0,0,0,0,0,0
"ENSG00000162365",0,0,0,0,0,0
"ENSG00000224805",0.701329,1.07565,1.14419,1.53216,0.795904,0.75978
"ENSG00000162368",1325.16,1224.81,1267.38,1020.03,1105.51,1167.78
"ENSG00000186790",0,0.358552,0,0,0,0
"ENSG00000186564",7.01329,6.09538,6.86515,3.06431,3.58157,6.07824
"ENSG00000227883",0,0,0,0,0,0
"ENSG00000237180",0,0,0,0,0,0
"ENSG00000117834",0,0.717103,0,0,0,0
"ENSG00000206700",0,0,0,0,0,0
"ENSG00000223175",0,0,0,0,0,0
"ENSG00000215887",0,0,0,0,0,0
"ENSG00000233595",0,0,0,0,0,0.75978
"ENSG00000162374",0,0.358552,0,0,0.397952,0.75978
"ENSG00000207194",0,0,0,0,0,0
"ENSG00000252825",0,0,0,0,0,0
"ENSG00000230585",0,0,0.381397,0.383039,0.397952,0.37989
"ENSG00000237130",0,0,0,0,0,0
"ENSG00000123080",163.76,158.48,312.746,170.835,123.763,225.655
"ENSG00000265538",0,0,0,0,0,0
"ENSG00000204006",0,0,0,0,0,0
"ENSG00000123091",1098.98,1115.81,929.847,920.442,1047.81,874.127
"ENSG00000206595",0,0,0,0,0,0
"ENSG00000117859",321.209,350.305,284.736,356.355,324.558,279.599
"ENSG00000232846",0,0,0,0,0,0
"ENSG00000230604",0,0,0,0,0,0
"ENSG00000200839",0,0,0,0,0,0
"ENSG00000264613",0,0,0,0,0,0
"ENSG00000228369",0,0,0,0,0,0
"ENSG00000134717",507.061,498.745,504.207,507.909,524.898,420.538
"ENSG00000157077",232.841,272.141,185.74,240.548,245.536,192.604
"ENSG00000241745",0,0,0,0,0,0
"ENSG00000224255",0,0,0,0,0,0
"ENSG00000213735",0,0,0,0,0,0
"ENSG00000224680",0.350665,0.717103,1.14419,0.383039,0.397952,2.65923
"ENSG00000134748",374.86,361.061,400.849,311.027,322.739,352.918
"ENSG00000236290",0,0,0,0,0,0
"ENSG00000116157",0,0,0,0,0,0
"ENSG00000182183",0,0,0,0,0,0
"ENSG00000233664",0,0,0,0,0,0
"ENSG00000239640",0,0,0,0,0,0
"ENSG00000162378",301.221,303.335,331.053,253.189,232.006,309.99
"ENSG00000252018",0,0,0,0,0,0
"ENSG00000203995",0.701329,1.07565,1.52559,0.766078,2.38771,0.75978
"ENSG00000264834",0,0,0,0,0,0
"ENSG00000266188",0,0,0,0,0,0
"ENSG00000265815",0,0,0,0,0,0
"ENSG00000174348",0,0,0,0,0,0
"ENSG00000157184",72.5876,64.5393,75.8981,77.7569,65.6621,76.3579
"ENSG00000143006",0,0,0,0,0,0
"ENSG00000211452",0.350665,1.43421,0.381397,0.383039,0,0
"ENSG00000116212",133.253,124.059,142.643,125.254,118.59,126.883
"ENSG00000116221",601.74,511.295,743.343,682.192,592.996,640.115
"ENSG00000198711",0.350665,0,0,0,0,0
"ENSG00000227453",0,0,0,0,0,0
"ENSG00000162390",3.85731,1.43421,1.52559,1.53216,3.97952,3.7989
"ENSG00000162398",0,0,0,0,0,0
"ENSG00000143001",1.05199,2.50986,2.28838,2.68127,1.59181,0.75978
"ENSG00000162399",0,0,0.381397,0,0,0
"ENSG00000169174",31.5598,55.2169,41.1909,35.6226,35.0198,58.8829
"ENSG00000231095",0,0,0,0,0,0
"ENSG00000265822",0,0,0,0,0,0
"ENSG00000231900",0,0,0,0,0,0
"ENSG00000252162",0,0,0,0,0,0
"ENSG00000236776",0,0,0,0,0,0
"ENSG00000162409",124.486,131.588,109.842,133.297,134.11,108.269
"ENSG00000157131",0,0,0,0,0,0
"ENSG00000226759",0,0,0,0,0,0
"ENSG00000234807",0.350665,1.07565,0.381397,0.383039,0,0
"ENSG00000228121",0,0,0,0,0,0
"ENSG00000172456",48.041,42.3091,33.563,49.412,40.5911,23.5532
"ENSG00000134709",17.5332,18.6447,12.9675,16.4707,12.3365,20.5141
"ENSG00000229332",0,0,0,0,0,0
"ENSG00000162599",24.8972,19.0032,35.8513,17.2367,19.4996,34.1901
"ENSG00000132849",66.9769,79.957,69.7957,76.6078,75.2129,77.1177
"ENSG00000200575",0,0,0,0,0,0
"ENSG00000212360",0,0,0,0,0,0
"ENSG00000236646",0,0,0,0,0,0
"ENSG00000242860",0,0,0,0,0,0
"ENSG00000263908",0,0,0,0,0,0
"ENSG00000234204",0,0,0,0,0,0
"ENSG00000234088",0,0,0,0,0,0
"ENSG00000162607",413.784,366.081,722.366,350.48,353.779,682.662
"ENSG00000132855",0,0.358552,0,0,0,0.37989
"ENSG00000125703",91.1728,80.6741,113.656,56.6897,69.2436,80.9166
"ENSG00000187140",0,0.358552,0.762795,0.766078,1.19386,0.75978
"ENSG00000088035",74.3409,69.559,90.3912,63.2014,64.0702,84.3356
"ENSG00000203965",28.4038,33.7038,41.1909,26.4297,30.6423,33.0504
"ENSG00000116652",0.350665,0.717103,0,0,0.397952,0.75978
"ENSG00000079739",446.747,514.163,432.123,470.755,441.727,409.901
"ENSG00000244256",0,0.358552,0,0,1.19386,0.75978
"ENSG00000185483",136.058,136.608,106.41,196.499,174.701,138.66
"ENSG00000177414",0,0,0,0.383039,0,0
"ENSG00000158966",41.3784,49.1216,49.5816,55.9237,58.4989,81.6763
"ENSG00000264470",0,0,0,0,0,0
"ENSG00000162437",118.525,118.681,172.392,117.593,115.804,164.112
"ENSG00000162433",829.672,913.589,598.794,661.125,689.651,572.114
"ENSG00000184588",2.10399,2.15131,2.66978,6.8947,5.57133,7.21791
"ENSG00000118473",0,0,0,0,0,0
"ENSG00000264720",0,0,0,0,0,0
"ENSG00000152760",0,0,0,0,0,0
"ENSG00000198160",142.37,149.157,185.359,172.367,210.517,224.135
"ENSG00000162594",5.25997,3.94407,1.14419,2.68127,5.96928,2.27934
"ENSG00000253074",0,0,0,0,0,0
"ENSG00000081985",0.365255,0,8.69155e-07,1.56069,1.20083,0.75978
"ENSG00000223263",0,0,0,0,0,0
"ENSG00000207504",0,0,0,0,0,0
"ENSG00000116717",217.061,177.842,268.122,339.755,279.76,381.03
"ENSG00000232284",7.36396,6.09538,1.52559,4.59647,5.17337,4.93857
"ENSG00000225242",0,0,0,0,0,0
"ENSG00000116745",6516.05,7097.17,11420.2,6902.74,7293.26,14050.6
"ENSG00000033122",3.85731,1.79276,3.05118,2.29823,1.19386,1.51956
"ENSG00000240692",0,0,0,0,0,0
"ENSG00000229359",0,0,0,0,0,0
"ENSG00000116754",834.932,847.257,697.576,629.333,777.598,717.612
"ENSG00000197568",35.0665,33.7038,15.6373,39.07,33.8259,17.8548
"ENSG00000116761",129.045,131.23,75.8981,211.054,201.364,96.1122
"ENSG00000235079",0.701329,0.717103,0,1.91519,2.78566,0.37989
"ENSG00000229956",2.45465,0.717103,0,1.53216,0.795904,1.51956
"ENSG00000233994",0.701329,0,0,0,0.397952,0
"ENSG00000227207",0,0,0,0,0,0
"ENSG00000229636",0,0,0,0,0,0
"ENSG00000252005",0,0,0,0,0,0
"ENSG00000162623",456.916,451.775,444.328,381.89,396.758,411.041
"ENSG00000162624",0,0,0,0,0,0
"ENSG00000206999",0,0,0,0,0,0
"ENSG00000057468",0.350665,0,0,0,0.795904,0
"ENSG00000184005",0,0,0,0,0,0
"ENSG00000226415",1.75332,1.79276,1.14419,1.91519,0.795904,0
"ENSG00000199921",0,0,0,0,0,0
"ENSG00000117069",1.05199,1.43421,1.14419,0,0.397952,1.51956
"ENSG00000154027",48.041,44.4604,82.7632,47.1138,55.7133,69.14
"ENSG00000251767",0,0,0,0,0,0
"ENSG00000251785",0,0,0,0,0,0
"ENSG00000243437",0,0,0.381397,0,0.795904,0
"ENSG00000235613",0,0,0,0.383039,0,0
"ENSG00000232015",0,0,0,0,0,0
"ENSG00000162614",235.288,202.212,290.625,189.839,183.44,256.806
"ENSG00000122420",109.758,176.766,82.7632,103.037,105.059,71.0394
"ENSG00000137959",73.2889,123.342,53.0142,80.0551,62.8764,36.0895
"ENSG00000137965",29.8065,39.7992,36.6141,33.7074,30.6423,31.9108
"ENSG00000232676",0,0,0,0,0,0
"ENSG00000236407",0,0,0,0,0,0
"ENSG00000227937",0,0,0,0,0,0
"ENSG00000223026",0,0,0,0,0,0
"ENSG00000117114",1.05199,0.358552,1.14419,0.766078,0.397952,0.37989
"ENSG00000224494",0,0,0,0,0,0
"ENSG00000215875",0,0,0,0,0,0
"ENSG00000142875",166.566,156.328,172.392,127.552,126.947,156.515
"ENSG00000137976",0.701329,0.717103,0.381397,0,0,0
"ENSG00000117133",421.148,375.045,459.965,404.489,364.922,372.292
"ENSG00000122432",2.10399,1.07565,2.66978,1.53216,1.59181,2.27934
"ENSG00000162643",0,0.717103,0.381397,0.383039,0.397952,0.75978
"ENSG00000266110",0,0,0,0,0,0
"ENSG00000142871",2233.73,1788.81,2175.87,5443.36,4554.96,6003.4
"ENSG00000137975",1.05199,0.717103,0.381397,0.383039,0.397952,0.37989
"ENSG00000016490",0,0,0,0,0,0
"ENSG00000016602",0,0,0,0,0,0
"ENSG00000153923",0,0,0,0,0,0
"ENSG00000097033",510.918,480.818,386.355,470.372,467.991,381.03
"ENSG00000143013",275.272,282.539,300.541,320.603,268.22,301.633
"ENSG00000237959",0,0,0,0,0,0
"ENSG00000207234",0,0,0,0,0,0
"ENSG00000183347",0,0,0,0,0,0
"ENSG00000215874",0,0,0,0,0,0
"ENSG00000225492",0,0,0,0,0,0
"ENSG00000197147",210.048,272.858,231.89,227.525,250.71,265.923
"ENSG00000162664",300.52,233.059,302.829,237.484,234.792,318.728
"ENSG00000232393",0,0,0,0,0,0
"ENSG00000215873",0,0,0,0,0,0
"ENSG00000097046",76.4449,52.3485,198.327,57.0728,65.6621,171.71
"ENSG00000203914",0,0,0,0,0,0
"ENSG00000266532",0,0,0,0,0,0
"ENSG00000137948",0,0,0.381397,0,0,0
"ENSG00000172031",25.9492,18.2861,29.749,18.0028,23.4792,26.5923
"ENSG00000233228",0.350665,0,0,0,0,0
"ENSG00000189195",1.05199,1.79276,3.43258,1.53216,0.795904,1.51956
"ENSG00000233401",0,0,0,0,0,0
"ENSG00000069712",8.41595,8.96379,7.24655,8.42685,5.96928,7.97769
"ENSG00000203910",1.01842,0,0.66089,0.594623,7.07604e-102,0
"ENSG00000122484",228.984,221.226,171.629,191.136,213.302,186.526
"ENSG00000223896",0,0,0,0,0,0
"ENSG00000207523",0,0,0,0,0,0
"ENSG00000207523",0.701329,0,0,0,0,0
"ENSG00000271798",0,0,0,0,0,0
"ENSG00000252752",0,0,0,0,0,0
"ENSG00000222664",0,0,0,0,0,0
"ENSG00000143033",144.474,110.434,177.35,106.868,111.824,176.649
"ENSG00000122483",137.811,125.493,164.764,129.084,146.048,146.638
"ENSG00000117505",1031.66,944.425,948.154,910.866,964.635,908.317
"ENSG00000137942",333.482,287.558,379.49,274.639,298.464,336.962
"ENSG00000211575",0,0,0,0,0,0
"ENSG00000264963",0,0,0,0,0.397952,0
"ENSG00000178596",0,0,0,0,0,0
"ENSG00000117528",366.094,409.824,382.923,316.773,315.576,314.929
"ENSG00000143036",0.701329,1.07565,1.52559,1.91519,0,1.51956
"ENSG00000200800",0,0,0,0,0,0
"ENSG00000234422",0,0,0,0,0,0
"ENSG00000228502",32.2611,33.3453,28.9862,37.9208,30.6423,19.7543
"ENSG00000241992",0,0,0,0,0,0
"ENSG00000117569",63.1196,43.7433,62.5492,75.0756,76.0088,76.7378
"ENSG00000232878",0.701329,0.358552,1.52559,0,0.397952,0.37989
"ENSG00000228057",0,0.358552,0.381397,0,0,0.37989
"ENSG00000226128",0,0,0,0,0,0
"ENSG00000235777",0.350665,0,0,0,0,0
"ENSG00000233557",0,0,0,0,0,0
"ENSG00000162627",182.696,183.22,343.258,199.946,182.66,268.582
"ENSG00000099260",15.4292,21.8716,25.935,11.4912,12.7345,23.9331
"ENSG00000223656",0,0,0.762795,0,0,0
"ENSG00000162688",101.693,105.414,119.759,105.719,107.845,126.883
"ENSG00000117620",328.573,295.447,281.09,285.364,320.749,264.403
"ENSG00000212248",0,0,0,0,0,0
"ENSG00000156875",379.068,420.94,352.792,379.591,412.278,359.376
"ENSG00000122435",127.291,116.529,99.5447,80.8212,106.651,95.7323
"ENSG00000225169",0,0,0,0,0,0
"ENSG00000137996",243.361,237.72,212.82,211.054,237.179,188.425
"ENSG00000207750",0,0,0,0,0,0
"ENSG00000181656",0,0,0,0,0,0
"ENSG00000162692",0.701329,0,0,0.383039,0.397952,0
"ENSG00000162695",321.559,310.147,227.313,281.533,341.443,235.152
"ENSG00000170989",5.25997,4.66117,8.77214,10.7251,6.36723,6.45813
"ENSG00000252717",0,0,0,0,0,0
"ENSG00000162699",0,0,0,0,0,0
"ENSG00000222069",0,0,0,0,0,0
"ENSG00000243480",0,0,0,0,0,0
"ENSG00000237763",0,0,0,0,0,0
"ENSG00000227408",0,0,0,0,0,0
"ENSG00000187733",0,0,0,0,0,0
"ENSG00000227850",0,0.358552,0,0.383039,0,0
"ENSG00000198890",199.528,204.016,176.968,112.613,103.865,112.447
"ENSG00000162631",27.7025,30.8354,50.3444,44.8155,29.8464,41.7879
"ENSG00000230489",0,0,0,0,0,0
"ENSG00000227832",0,0,0,0,0,0
"ENSG00000162636",92.9261,121.19,147.601,94.2275,94.7125,136.76
"ENSG00000134186",553.699,564.719,505.733,575.707,603.693,520.829
"ENSG00000143107",0.350665,0.717103,0,0.383039,0,0
"ENSG00000116266",262.297,269.631,238.755,252.806,290.107,236.292
"ENSG00000203897",0,0,0,0,0,0
"ENSG00000121957",65.5989,53.0656,163.238,60.5201,60.0907,135.241
"ENSG00000228054",0,0,0,0,0,0
"ENSG00000215717",428.161,427.752,291.006,334.776,339.453,259.845
"ENSG00000270066",0.350665,0,0,0,0,0
"ENSG00000116299",2.80532,3.58552,4.57677,5.36254,5.17337,2.65923
"ENSG00000031698",1765.25,1696.31,881.409,2000.99,1719.15,807.646
"ENSG00000143126",42.7811,51.99,46.1491,69.33,58.8969,62.302
"ENSG00000143028",0.350665,0,0,0,0.795904,0.37989
"ENSG00000162650",30.8585,29.7598,25.935,18.7689,36.2136,36.0895
"ENSG00000174151",83.1075,91.0721,46.9119,60.1371,64.0702,44.0672
"ENSG00000156097",0,0,0,0.766078,0,0.37989
"ENSG00000065135",611.91,576.551,676.599,567.28,538.827,607.064
"ENSG00000207709",0,0,0,0,0,0
"ENSG00000116337",233.192,225.17,184.215,235.569,263.046,193.364
"ENSG00000235045",0,0,0.381397,0,0,0
"ENSG00000168765",94.3288,94.6576,76.6609,115.295,85.9576,71.4193
"ENSG00000184371",20.6892,16.8519,19.4513,42.9003,45.7645,50.9053
"ENSG00000168710",611.559,562.926,590.784,628.95,603.693,580.092
"ENSG00000186150",0.350665,0,0,0.383039,0,0
"ENSG00000197106",0,0,0,0,0,0
"ENSG00000116396",6.66263,6.09538,14.8745,6.51166,5.17337,12.5364
"ENSG00000207112",0,0,0,0,0,0
"ENSG00000162775",162.708,166.009,157.517,113.763,159.977,188.805
"ENSG00000224699",9.11728,5.37827,8.77214,7.27774,11.5406,7.97769
"ENSG00000143125",0,0.358552,0,0,0,0
"ENSG00000240194",0,0,0,0,0,0.37989
"ENSG00000232791",0,0,0,0,0,0
"ENSG00000143119",0,0,0,0.383039,0,0
"ENSG00000252760",0,0,0,0,0,0
"ENSG00000134255",132.201,146.289,147.219,112.23,114.61,126.883
"ENSG00000064886",0,0,0.762795,0.383039,0,0.75978
"ENSG00000236040",0,0,0,0,0,0
"ENSG00000203878",0,0,0,0,0,0
"ENSG00000134216",0,0,0,0,0,0
"ENSG00000173947",3.50665,3.58552,3.43258,3.06431,2.38771,1.13967
"ENSG00000236012",0,0,0,0,0,0
"ENSG00000233337",5.9613,4.30262,2.66978,2.68127,5.17337,3.41901
"ENSG00000116459",1335.68,1101.83,1867.7,1261.73,1118.24,1401.03
"ENSG00000143110",0.350665,1.07565,1.52559,3.83039,6.76518,6.07824
"ENSG00000116473",331.027,268.197,325.332,278.469,300.454,276.94
"ENSG00000227811",0.701329,1.79276,0.762795,0.383039,1.59181,0.37989
"ENSG00000064703",191.463,157.404,170.103,156.28,135.304,154.615
"ENSG00000237556",0,0,0,0,0,0
"ENSG00000234388",0,0,0,0,0,0
"ENSG00000143079",124.486,141.269,138.829,113.379,122.967,149.297
"ENSG00000134245",10.1693,7.17103,4.19537,12.6403,14.7242,11.7766
"ENSG00000116489",1844.5,1774.83,1927.58,1710.65,1686.12,1634.67
"ENSG00000155363",128.757,118.505,117.533,105.311,102.097,108.576
"ENSG00000184599",3.15598,2.86841,6.48375,3.44735,2.38771,7.5978
"ENSG00000229020",0.350665,0,0,0.383039,0.397952,1.13967
"ENSG00000226419",51.8984,38.7236,38.9025,36.0056,71.2334,68.3802
"ENSG00000198799",93.9781,86.0524,94.5865,108.017,101.478,119.285
"ENSG00000081026",9.46794,13.625,42.3351,19.918,13.5304,55.4639
"ENSG00000226167",2.80532,1.07565,1.90699,1.53216,2.38771,0
"ENSG00000118655",85.2115,74.5787,154.466,52.8593,62.4784,147.017
"ENSG00000163349",311.039,321.979,379.49,293.025,308.811,414.84
"ENSG00000116774",8.06529,9.32234,16.4001,8.42685,9.15289,8.35758
"ENSG00000225650",0,0,0,0,0,0
"ENSG00000236480",0,0,0,0.383039,0.397952,0
"ENSG00000227970",0,0,0,0,0,0
"ENSG00000198765",0,0.717103,0,1.53216,0.397952,0.75978
"ENSG00000134200",0,0,0,0,0,0
"ENSG00000229101",0,0,0,0,0,0
"ENSG00000232185",0,0,0,0,0,0
"ENSG00000239984",0,0,0,0,0,0
"ENSG00000173218",268.96,260.667,315.034,208.756,207.333,293.275
"ENSG00000163393",14.7279,16.4934,8.77214,13.4064,15.5201,10.257
"ENSG00000173212",75.0422,89.6379,72.8469,80.8212,96.7023,75.5981
"ENSG00000163399",1772.26,2095.38,1744.13,2434.21,2175.6,2033.55
"ENSG00000211543",0,0,0,0,0,0
"ENSG00000203864",0,0,0,0,0,0
"ENSG00000116824",0,0,0,0,0,0
"ENSG00000134247",23.1439,24.7401,30.5118,23.3654,19.4996,34.1901
"ENSG00000134256",0,0,0,0,0.397952,0.37989
"ENSG00000116830",119.226,97.1675,168.196,83.8855,101.478,145.118
"ENSG00000215930",0,0,0,0,0,0
"ENSG00000228453",0,0,0,0,0,0
"ENSG00000198162",527.4,581.571,438.225,509.825,565.887,493.097
"ENSG00000226755",0,0,0,0.383039,0,0
"ENSG00000183508",8.06529,12.9079,9.53493,43.6664,21.0914,18.6146
"ENSG00000065183",956.964,980.28,746.013,727.774,713.13,638.215
"ENSG00000224238",1.40266,1.43421,1.14419,1.91519,2.78566,1.51956
"ENSG00000116882",0,0,0,0,0,0
"ENSG00000230921",0,0,0,0,0,0
"ENSG00000203859",0,0,0,0,0,0
"ENSG00000203858",0,0,0,0,0,0
"ENSG00000187481",0,0,0,0,0,0
"ENSG00000203857",0,0,0,0,0,0
"ENSG00000249798",0,0,0,0,0,0
"ENSG00000203855",0,0,0,0,0,0
"ENSG00000198857",0.350665,0.358552,0.381397,0.383039,1.19386,0
"ENSG00000092621",1332.17,1334.89,440.132,1733.63,1440.59,406.102
"ENSG00000227205",0,0,0,0,0,0
"ENSG00000226446",0,0,0,0,0,0
"ENSG00000207149",0,0,0,0,0,0
"ENSG00000264656",0,0,0,0,0,0
"ENSG00000188610",16.8319,8.96379,37.3769,14.9385,17.1119,42.1678
"ENSG00000264820",16.8319,8.96379,37.3769,14.9385,17.1119,42.1678
"ENSG00000213244",0,0,0,0,0,0
"ENSG00000265723",0,0,0,0,0,0
"ENSG00000223345",1.05199,3.22696,1.90699,7.27774,8.75494,0.75978
"ENSG00000265540",1.05199,3.22696,1.90699,7.27774,8.75494,0.75978
"ENSG00000171943",5.61063,6.09538,8.77214,6.51166,7.95904,8.73747
"ENSG00000266659",5.61063,6.09538,8.77214,6.51166,7.95904,8.73747
"ENSG00000231752",0,0.358552,0.381397,0,0,0.37989
"ENSG00000265305",0,0.358552,0.381397,0,0,0.37989
"ENSG00000265715",0,0,0,0,0,0
"ENSG00000266811",0,0,0,0,0,0
"ENSG00000229683",0,0,0,0,0,0
"ENSG00000232745",0.701329,0.358552,0.762795,0,0.795904,0
"ENSG00000265715",0,0,0,0,0,0
"ENSG00000265661",0,0,0,0,0,0
"ENSG00000266811",0,0,0,0,0,0
"ENSG00000206694",0,0,0,0,0,0
"ENSG00000196369",11.5719,16.1348,21.3582,22.2162,15.1222,24.6928
"ENSG00000265797",11.5719,16.1348,21.3582,22.2162,15.1222,24.6928
"ENSG00000162825",2.10399,0.358552,0.381397,0.766078,1.19386,1.13967
"ENSG00000201699",21.141,31.7193,47.6522,28.2766,30.3909,64.747
"ENSG00000168614",85.5622,67.4077,65.2189,54.7745,72.8252,69.14
"ENSG00000222788",0,0,0,0,0,0
"ENSG00000242576",0,0,0,0,0,0
"ENSG00000252656",0,0,0,0,0,0
"ENSG00000265862",0,0,0,0,0,0
"ENSG00000223380",865.09,880.603,602.989,697.897,711.936,533.366
"ENSG00000201558",0,0,0.762795,5.74558,7.16313,12.9163
"ENSG00000270840",0,0,0.762795,5.74558,7.16313,12.9163
"ENSG00000168509",0,0,0,0,0,0
"ENSG00000265970",0,0,0,0,0,0
"ENSG00000117289",291.052,281.822,294.057,81.5873,60.8866,125.744
"ENSG00000181039",34.3651,32.9867,18.6885,15.3216,20.2955,12.9163
"ENSG00000131779",204.437,219.434,172.392,142.49,145.252,115.487
"ENSG00000265832",204.437,219.434,172.392,142.49,145.252,115.487
"ENSG00000143127",29.1052,24.3815,18.6885,23.7484,27.4587,15.9554
"ENSG00000264162",29.1052,24.3815,18.6885,23.7484,27.4587,15.9554
"ENSG00000198483",0.350665,0,0,0.383039,0.397952,0
"ENSG00000263773",0.350665,0,0,0.383039,0.397952,0
"ENSG00000131788",246.868,234.493,213.964,225.227,226.037,215.398
"ENSG00000263461",246.868,234.493,213.964,225.227,226.037,215.398
"ENSG00000121848",511.269,460.022,569.808,553.874,566.285,507.153
"ENSG00000174827",3.15598,1.79276,2.66978,5.74558,3.58157,5.31846
"ENSG00000265111",3.15598,1.79276,2.66978,5.74558,3.58157,5.31846
"ENSG00000196644",1.40266,1.43421,3.05118,3.06431,2.38771,0.75978
"ENSG00000227216",0,0,0.381397,0,0,0
"ENSG00000198658",0,0,0,0,0,0
"ENSG00000238765",0,0,0,0,0,0
"ENSG00000239475",0,0,0,0.383039,0,0
"ENSG00000265348",0,0,0,0.383039,0,0
"ENSG00000186275",36.4691,34.421,36.2327,24.1314,33.03,28.4917
"ENSG00000201142",0,0,0,0,0,0
"ENSG00000263451",0,0,0,0,0,0
"ENSG00000180867",17.8839,16.1348,13.3489,16.0876,17.1119,9.87714
"ENSG00000265196",17.8839,16.1348,13.3489,16.0876,17.1119,9.87714
"ENSG00000226653",0,0,0,0,0,0
"ENSG00000264154",0,0,0,0,0,0
"ENSG00000272443",0,0,0,0,0,0
"ENSG00000271719",0,0,0,0,0,0
"ENSG00000272480",0,0,0,0,0,0
"ENSG00000271928",0,0,0,0,0,0
"ENSG00000116128",189.71,201.147,175.824,183.476,189.823,205.52
"ENSG00000266095",189.71,201.147,175.824,183.476,189.823,205.52
"ENSG00000242379",0,0,0,0,0,0
"ENSG00000121634",0,0,0,0.383039,0,0
"ENSG00000264499",0,0,0,0.383039,0,0
"ENSG00000188092",7.71462,3.58552,5.72096,6.51166,4.77542,4.17879
"ENSG00000264776",7.71462,3.58552,5.72096,6.51166,4.77542,4.17879
"ENSG00000225080",0,0,0,0,0,0
"ENSG00000270738",0,0,0,0,0,0
"ENSG00000203835",0,0,0,0,0,0
"ENSG00000263366",0,0,0,0,0,0
"ENSG00000238677",0,0,0,0,0,0
"ENSG00000243644",0,0,0,0,0,0
"ENSG00000199879",0,0,0,0,0,0
"ENSG00000265297",0,0,0,0,0,0
"ENSG00000201183",0,0,0,0,0,0
"ENSG00000264252",0,0,0,0,0,0
"ENSG00000212456",0,0,0,0,0,0
"ENSG00000207501",0,0,0,0.766078,2.78566,3.03912
"ENSG00000268065",0,0,0,0.766078,2.78566,3.03912
"ENSG00000234367",0.350665,0,0.381397,0,0,0
"ENSG00000271372",0.350665,0,0.381397,0,0,0
"ENSG00000243452",110.459,108.641,104.503,60.1371,87.1514,76.3579
"ENSG00000266338",110.459,108.641,104.503,60.1371,87.1514,76.3579
"ENSG00000231267",0,0,0,0,0,0
"ENSG00000203827",0.350665,0.358552,0.381397,0.383039,0.795904,1.51956
"ENSG00000230582",0,0,0,0,0,0
"ENSG00000175658",0,0,0,0,0,0
"ENSG00000264145",0,0,0,0,0,0
"ENSG00000226028",0,0,0,0,0,0
"ENSG00000265581",0,0,0,0,0,0
"ENSG00000253193",0,0,0,0,0,0
"ENSG00000198161",0,0,0,0,0,0
"ENSG00000202496",0,0,0,0,0,0
"ENSG00000150337",2.80532,4.66117,0.762795,21.0671,23.4792,3.7989
"ENSG00000266332",2.80532,4.66117,0.762795,21.0671,23.4792,3.7989
"ENSG00000183941",0,0,0,0,0,0
"ENSG00000220323",5.96015,4.25844,1.59555,8.15687,5.91382,1.01302
"ENSG00000269861",5.96015,4.25844,1.59555,8.15687,5.91382,1.01302
"ENSG00000203812",0,0.358552,0,0,0,0
"ENSG00000266225",0,0.358552,0,0,0,0
"ENSG00000203852",0,0,0,0,0,0
"ENSG00000270263",0,0,0,0,0,0
"ENSG00000184260",3.85731,2.15131,4.57677,3.83039,3.97952,5.69835
"ENSG00000263521",3.85731,2.15131,4.57677,3.83039,3.97952,5.69835
"ENSG00000178096",18.9359,21.8716,23.2652,22.5993,18.3058,15.5755
"ENSG00000265570",18.9359,21.8716,23.2652,22.5993,18.3058,15.5755
"ENSG00000136631",277.726,241.305,246.001,254.338,216.884,236.671
"ENSG00000023902",55.0543,52.7071,80.0934,65.1166,60.0907,65.3411
"ENSG00000266187",0,0,0,0,0,0
"ENSG00000266444",0,0,0,0,0,0
"ENSG00000222222",0,0,0,0,0,0
"ENSG00000266883",0,0,0,0,0,0
"ENSG00000118298",3.882,5.04214,5.33956,5.82538,4.41281,5.7158
"ENSG00000118292",17.1826,20.796,26.6978,27.1958,21.4894,26.5923
"ENSG00000266177",17.1826,20.796,26.6978,27.1958,21.4894,26.5923
"ENSG00000159208",93.9781,95.7333,73.2283,99.5901,113.416,73.6987
"ENSG00000266764",93.9781,95.7333,73.2283,99.5901,113.416,73.6987
"ENSG00000187145",567.726,500.538,580.487,536.254,508.98,467.645
"ENSG00000117360",399.407,350.305,394.365,339.372,328.708,398.884
"ENSG00000265228",399.407,350.305,394.365,339.372,328.708,398.884
"ENSG00000163125",253.18,259.233,284.141,223.312,235.985,293.275
"ENSG00000266562",253.18,259.233,284.141,223.312,235.985,293.275
"ENSG00000143374",266.856,244.891,296.346,251.656,232.006,287.577
"ENSG00000143369",21.7412,23.3059,24.4094,30.6431,30.6423,29.6314
"ENSG00000228126",2.80532,1.43421,1.90699,1.91519,0.397952,2.65923
"ENSG00000264553",0,0,0,0,0,0
"ENSG00000206931",0,0,0,0,0,0
"ENSG00000224690",0,0,0,0,0,0
"ENSG00000229357",0,0,0,0,0,0
"ENSG00000143379",127.993,132.664,130.056,156.663,156.395,157.274
"ENSG00000143412",17.5332,17.569,6.48375,10.7251,13.9283,9.49725
